code,name,ects,link,professor,description
BIO-603(DP),Practical - Dyson Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-dyson-lab-BIO-603-DP,Dyson Paul Joseph,Every year
BIO-621,Practical - Goemans Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-goemans-lab-BIO-621,"Gillard Justine, Goemans Camille Véronique Bernadette, Villion Katia",Every year
BIO-617,Practical - Gönczy Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-gonczy-lab-BIO-617,Gönczy Pierre,Every year
BIO-667,Practical - Huelsken Lab (EDMS),1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-huelsken-lab-edms-BIO-667,Hülsken Jörg,Every year
BIO-616,Practical - Karthaus Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-karthaus-lab-BIO-616,"Karthaus Wouter Richard, Krapp Andrea, Stoudmann Candice",Every year
BIO-603(LG),Practical - LaManno Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-lamanno-lab-BIO-603-LG,La Manno Gioele,Every year
BIO-638,Practical - Lemaitre Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-lemaitre-lab-BIO-638,Lemaitre Bruno,Every year
BIO-622,Practical - Lingner Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-lingner-lab-BIO-622,Lingner Joachim,Every year
BIO-603(O),Practical - Oricchio Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-oricchio-lab-BIO-603-O,"Katanayeva Natalya, Oricchio Elisa",Every year
BIO-603(PA),Practical - Persat Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-persat-lab-BIO-603-PA,Persat Alexandre Louis André,Every year
BIO-630,Practical - Radtke Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-radtke-lab-BIO-630,"Koch Ute, Radtke Freddy",Every year
BIO-603(SK),Practical - Schoonjans Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-schoonjans-lab-BIO-603-SK,Schoonjans Kristina,Every year
BIO-618,Practical - Schuhmacher Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-schuhmacher-lab-BIO-618,Schuhmacher Milena Maria,Every year
BIO-603(SH),Practical - Stahlberg Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-stahlberg-lab-BIO-603-SH,Stahlberg Henning Paul-Julius,Every year
BIO-679,Practical - Suter Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-suter-lab-BIO-679,Suter David Michael,Every year
BIO-603(TL),Practical - Tang Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-tang-lab-BIO-603-TL,Tang Li,Every year
BIO-624,Practical - Thomä Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-thoma-lab-BIO-624,Thomä Nicolas,Every year
BIO-663,Practical - Trono Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-trono-lab-BIO-663,"Kjeldsen Sandra Eloise, Raclot Charlène Mireille Raymonde, Turelli Priscilla",Every year
BIO-640,Practical - Van der Goot Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-van-der-goot-lab-BIO-640,van der Goot Grunberg Françoise Gisou,Every year
BIO-625,Practical - Zenk Lab,1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/practical-zenk-lab-BIO-625,"Murray Heather Mary Elizabeth, Zenk Fides",Every year
BIO-701,Recombinant protein expression in animal cells for appli-cations in medicine and structural biology,2,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/recombinant-protein-expression-in-animal-cells-for-appli-cations-in-medicine-and-structural-biology-BIO-701,"Abriata Luciano Andres, Hacker David, Lau Kelvin Ka Ching, Pojer Florence",Every year
BIO-699(m),Training Rotation (EDMS),1,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/training-rotation-edms-BIO-699-M,Profs divers *,Every year
BIO-698,The making of an innovative medicine,2,https://edu.epfl.ch/studyplan/en/doctoral_school/molecular-life-sciences/coursebook/the-making-of-an-innovative-medicine-BIO-698,Clerc Roger G.,Every year
EE-619,Advanced topics in network neuroscience,2,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/advanced-topics-in-network-neuroscience-EE-619,Amico Enrico,Every year
PHYS-754,Lecture series on scientific machine learning,2,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/lecture-series-on-scientific-machine-learning-PHYS-754,"Bitbol Anne-Florence Raphaëlle, Carleo Giuseppe, Ceriotti Michele, Harvey David Richard, Mathis Alexander, Schwaller Philippe, Zdeborová Lenka",Every 2 years
BIO-620,Neuroeconomics / Decision Neuroscience,2,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/neuroeconomics-decision-neuroscience-BIO-620,Gerstner Wulfram,Only this year
BIO-652,Planning your scientific journey,1,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/planning-your-scientific-journey-BIO-652,Ramdya Pavan P,Every 3 years
BIO-692,Symmetry and Conservation in the Cell,3,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/symmetry-and-conservation-in-the-cell-BIO-692,Shillcock Julian Charles,Every 2 years
BIO-699(n),Training Rotation (EDNE),1,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/training-rotation-edne-BIO-699-N,"Gräff Johannes, Profs divers *",Every year
PHYS-719,Advanced biomedical imaging methods and instrumentation,4,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/advanced-biomedical-imaging-methods-and-instrumentation-PHYS-719,"Hyacinthe Jean-Noël, Mishkovsky Mor-Miri",Every year
BIO-659,Advanced Microscopy for Life Science,3,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/advanced-microscopy-for-life-science-BIO-659,Seitz Arne,Every year
CH-603,Basic principles of drug action at the nervous system,1,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/basic-principles-of-drug-action-at-the-nervous-system-CH-603,Kellenberger Stephan Beat,Every year
MATH-600,Optimization and simulation,4,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/optimization-and-simulation-MATH-600,Bierlaire Michel,Master state-of-the art methods in optimization with heuristics and simulation. Work involves: - reading the material beforehand - class hours to discuss the material and solve problems - homework
BIO-664(A),Responsible Conduct in Biomedical Research (Fall),1,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/responsible-conduct-in-biomedical-research-fall-BIO-664-A,Glousker Galina,Every year
BIO-664(B),Responsible Conduct in Biomedical Research (Spring),1,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/responsible-conduct-in-biomedical-research-spring-BIO-664-B,Glousker Galina,Responsible Conduct in Biomedical Research
BIO-686(A),Scientific writing for biomedical articles (Fall),1,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/scientific-writing-for-biomedical-articles-fall-BIO-686-A,"Bless Ann Sheila, Le Duc Ingrid",Every year
NX-465,Computational neurosciences: neuronal dynamics,5,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/computational-neurosciences-neuronal-dynamics-NX-465,Gerstner Wulfram,In this course we study mathematical models of neurons and neuronal networks in the context of biology and establish links to models of cognition. The focus is on brain dynamics approximated by deterministic or stochastic differential equations.
NX-421,Neural signals and signal processing,6,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/neural-signals-and-signal-processing-NX-421,"Micera Silvestro, Van De Ville Dimitri Nestor Alice","Understanding, processing, and analysis of signals and images obtained from the central and peripheral nervous system"
BIO-483,Neuroscience: behavior and cognition,5,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/neuroscience-behavior-and-cognition-BIO-483,"Blanke Olaf, Sandi Perez Maria del Carmen",The goal is to guide students into the essential topics of Behavioral and Cognitive Neuroscience. The challenge for the student in this course is to integrate the diverse knowledge acquired from those levels of analysis into a more or less coherent understanding of brain structure and function.
BIO-482,Neuroscience: cellular and circuit mechanisms,5,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/neuroscience-cellular-and-circuit-mechanisms-BIO-482,"Crochet Sylvain, Petersen Carl",This course focuses on the biophysical mechanisms of mammalian brain function. We will describe how neurons communicate through synaptic transmission in order to process sensory information ultimately leading to motor behavior.
BIO-480,Neuroscience: from molecular mechanisms to disease,5,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/neuroscience-from-molecular-mechanisms-to-disease-BIO-480,"Gräff Johannes, Mahul Mellier Anne-Laure, Schneider Bernard",The goal of the course is to guide students through the essential aspects of molecular neuroscience and neurodegenerative diseases. The student will gain the ability to dissect the molecular basis of disease in the nervous system in order to begin to understand and identify therapeutic strategies.
BIO-449,Understanding statistics and experimental design,4,https://edu.epfl.ch/studyplan/en/doctoral_school/neuroscience/coursebook/understanding-statistics-and-experimental-design-BIO-449,,This course is neither an introduction to the mathematics of statistics nor an introduction to a statistics program such as R. The aim of the course is to understand statistics from its experimental design and to avoid common pitfalls of statistical reasoning. There is space to discuss ongoing work.
EE-737,Introduction to wave scattering,2,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/introduction-to-wave-scattering-EE-737,Fleury Romain Christophe Rémy,Every 3 years
PHYS-609,Modern photovoltaic technologies,2,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/modern-photovoltaic-technologies-PHYS-609,"Haug Franz-Josef, Heier Jakob, Romanyuk Yaroslav",Every year
PHYS-613,Nonlinear Spectroscopy,4,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/nonlinear-spectroscopy-PHYS-613,Roke Sylvie,Every 2 years
MICRO-608,Optical Computing,1,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/optical-computing-MICRO-608,"Moser Christophe, Psaltis Demetri",Every 2 years
PHYS-719,Advanced biomedical imaging methods and instrumentation,4,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/advanced-biomedical-imaging-methods-and-instrumentation-PHYS-719,"Hyacinthe Jean-Noël, Mishkovsky Mor-Miri",Every year
PHYS-631,Fundamentals of superresolution optical microscopy and Scanning Probe Microscopy,2,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/fundamentals-of-superresolution-optical-microscopy-and-scanning-probe-microscopy-PHYS-631,Sekatski Serguei,Every year
MICRO-605,Optical MEMS and micro-optics,1,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/optical-mems-and-micro-optics-MICRO-605,Ataman Caglar,Every 2 years
PHYS-715,Physical Optics and Advanced Imaging,3,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/physical-optics-and-advanced-imaging-PHYS-715,Guizar Sicairos Manuel,Every year
COM-611,Quantum Information Theory and Computation,4,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/quantum-information-theory-and-computation-COM-611,Macris Nicolas,Today one is able to manipulate matter at the nanoscale were quantum behavior becomes important and possibly information processing will have to take into account laws of quantum physics. We introduce concepts developed in the last 25 years to take advantage of quantum resources.
EE-625(a),Research seminars in Electrical Engineering - FALL,1,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/research-seminars-in-electrical-engineering-fall-EE-625-A,"Choo Kyojin, Yee Wei Liang Daryl",Every year
EE-625(b),Research seminars in Electrical Engineering - SPRING,1,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/research-seminars-in-electrical-engineering-spring-EE-625-B,"Choo Kyojin, Yee Wei Liang Daryl",Every year
BIOENG-445,Biomedical optics,3,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/biomedical-optics-BIOENG-445,Wagnières Georges,"This course addresses the principles governing the interactions between light and biological tissue, their optical properties and basic concepts of radiometry. Illustrative diagnostic and therapeutic applications of light in medicine and photobiology will also be described."
MICRO-561,Biomicroscopy I,4,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/biomicroscopy-i-MICRO-561,Altug Hatice,"Introduction to geometrical and wave optics for understanding the principles of optical microscopes, their advantages and limitations. Describing the basic microscopy components and the commonly used biomicrocopy methods such as widefield and fluorescence."
MICRO-562,Biomicroscopy II,4,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/biomicroscopy-ii-MICRO-562,"Altug Hatice, Seitz Arne",Introduction to the different contrast enhancing methods in optical microscopy. Basic hands-on experience with optical microscopes at EPFL's BioImaging and Optics Facility. How to investigate biological samples? How to obtain high quality images?
MICRO-421,Computational optical imaging,4,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/computational-optical-imaging-MICRO-421,Psaltis Demetri,"Modern imaging systems combine traditional optical devices (lenses, endoscopes, cameras, laser scanners, etc) with digital computers. In this course we learn how to use computational tools to simulate the optical system and combine them with neural networks that process the optical images"
MICRO-573,Deep learning for optical imaging,3,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/deep-learning-for-optical-imaging-MICRO-573,,This course will focus on the practical implementation of artificial neural networks (ANN) using the open-source TensorFlow machine learning library developed by Google for Python.
PHYS-438,Fundamentals of biomedical imaging,4,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/fundamentals-of-biomedical-imaging-PHYS-438,Gruetter Rolf,"The goal of this course is to illustrate how modern principles of basic science approaches are integrated into the major biomedical imaging modalities of importance to biology and medicine, with an emphasis on those of interest to in vivo."
MICRO-422,Lasers: theory and modern applications,4,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/lasers-theory-and-modern-applications-MICRO-422,"Kippenberg Tobias, Moser Christophe","This course gives an introduction to Lasers by both considering fundamental principles and applications. Topics that are covered include the theory of lasers, laser resonators and laser dynamics. In addition to the basic concepts, a variety of interesting laser systems and applications are covered"
PHYS-501,Nonlinear Optics,4,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/nonlinear-optics-PHYS-501,Roke Sylvie,Basic principles of optics
PHYS-470,Nonlinear optics for quantum technologies,4,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/nonlinear-optics-for-quantum-technologies-PHYS-470,Galland Christophe Marcel Georges,"This course provides the fundamental knowledge and theoretical tools needed to treat nonlinear optical interactions, covering both classical and quantum theory of nonlinear optics. It presents applications such as nonclassical state generation and coherent frequency conversion."
MSE-482,Optical properties of materials,3,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/optical-properties-of-materials-MSE-482,"Marchioro Arianna, Nüesch Frank","Students will study fundamental principles of light-matter interaction and apply classical and quantum mechanical models for quantitative estimates. Optical phenomena in glasses, organic/inorganic semiconductors, liquid crystals, quantum dots as well as device applications will be treated."
EE-440,Photonic systems and technology,4,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/photonic-systems-and-technology-EE-440,Brès Camille Sophie,The physics of optical communication components and their applications to communication systems will be covered. The course is intended to present the operation principles of contemporary optical communication systems employing optical fibers and modern optoelectronic devices.
PHYS-454,Quantum optics and quantum information,6,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/quantum-optics-and-quantum-information-PHYS-454,Brantut Jean-Philippe,"This lecture describes advanced concepts and applications of quantum optics. It emphasizes the connection with ongoing research, and with the fast growing field of quantum technologies. The topics cover some aspects of quantum information processing, quantum sensing and quantum simulation."
MICRO-420,Selected topics in advanced optics,3,https://edu.epfl.ch/studyplan/en/doctoral_school/photonics/coursebook/selected-topics-in-advanced-optics-MICRO-420,Martin Olivier,"Modern imaging systems combine traditional optical devices (lenses, endoscopes, cameras, laser scanners, etc) with digital computers. In this course we will learn how to use computational tools to simulate the optical system and combine them with neural networks that process the optical images"
PHYS-719,Advanced biomedical imaging methods and instrumentation,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/advanced-biomedical-imaging-methods-and-instrumentation-PHYS-719,"Hyacinthe Jean-Noël, Mishkovsky Mor-Miri",Every year
PHYS-751,Advanced concepts in particle accelerators,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/advanced-concepts-in-particle-accelerators-PHYS-751,"Herr Werner Friedrich, Ischebeck Rasmus, Pieloni Tatiana",Every year
PHYS-702,Advanced Quantum Field Theory,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/advanced-quantum-field-theory-PHYS-702,"Bellazzini Brando, Rattazzi Riccardo",Every year
PHYS-643,Astrophysics VI : The variable Universe,3,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/astrophysics-vi-the-variable-universe-PHYS-643,Anderson Richard Irving,Every year
PHYS-761,Attosecond radiation sources,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/attosecond-radiation-sources-PHYS-761,"Carbone Fabrizio, Puppin Michele",This course describes the principles of attosecond photons and electron pulses generation
PHYS-757,Axiomatic Quantum Field Theory,1,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/axiomatic-quantum-field-theory-PHYS-757,Bossoney Simon,Every year
PHYS-770,CIBM translational MR neuroimaging & spectroscopy,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/cibm-translational-mr-neuroimaging-spectroscopy-PHYS-770,"Cudalbu Cristina Ramona, Lanz Bernard, Wenz Daniel, Xin Lijing",Every year
PHYS-739,Conformal Field theory and Gravity,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/conformal-field-theory-and-gravity-PHYS-739,Guica Monica Maria,Every year
PHYS-748,Control and Operation of Tokamaks,3,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/control-and-operation-of-tokamaks-PHYS-748,"Felici Federico Alberto Alfredo, Galperti Cristian, Mele Adriano, Merle Antoine Pierre Emmanuel Alexis, Pau Alessandro, Reimerdes Holger",Every 2 years
PHYS-637,Electron Matter Interactions in Transmission Electron Microscopy,2,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/electron-matter-interactions-in-transmission-electron-microscopy-PHYS-637,"Alexander Duncan Thomas Lindsay, Hébert Cécile, La Grange Thomas",Every 2 years
PHYS-639,Field Theory in Condensed Matter Physics,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/field-theory-in-condensed-matter-physics-PHYS-639,Mudry Christopher Marc,Every 2 years
PHYS-631,Fundamentals of superresolution optical microscopy and Scanning Probe Microscopy,2,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/fundamentals-of-superresolution-optical-microscopy-and-scanning-probe-microscopy-PHYS-631,Sekatski Serguei,Every year
PHYS-632,Fusion and industrial plasma technologies,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/fusion-and-industrial-plasma-technologies-PHYS-632,"Alberti Stefano, Decker Joan, Hogge Jean-Philippe, Howling Alan, Hursin Mathieu, Martin Yves, Sedlák Kamil, Siravo Ugo",Every 2 years
PHYS-741,Gauge Theories and the Standard Model,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/gauge-theories-and-the-standard-model-PHYS-741,Cohen Timothy,Every year
PHYS-636,General aspects of the electronic structure of crystals,2,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/general-aspects-of-the-electronic-structure-of-crystals-PHYS-636,Yevtushynsky Daniil,Every 2 years
PHYS-726,Introduction to Frustrated Magnetism,2,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/introduction-to-frustrated-magnetism-PHYS-726,Mila Frédéric,Every 3 years
PHYS-747,Introduction to Metalorganic Vapour Phase Epitaxy of III-V semiconductors,1,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/introduction-to-metalorganic-vapour-phase-epitaxy-of-iii-v-semiconductors-PHYS-747,"Caroff-Gaonac'h Philippe, Dwir Benjamin, Grandjean Nicolas, Moselund Kirsten Emilie, Rudra Alok",Every year
PHYS-731,Magnetic confinement,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/magnetic-confinement-PHYS-731,"Fasoli Ambrogio, Graves Jonathan, Loizu Cisquella Joaquim, Merle Antoine Pierre Emmanuel Alexis, Ricci Paolo",Every 2 years
PHYS-640,Neutron and X-ray Scattering of Quantum Materials,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/neutron-and-x-ray-scattering-of-quantum-materials-PHYS-640,"Fogh Ellen, Rønnow Henrik Moodysson, Schmitt Thorsten","Neutron and X-ray scattering are some of the most powerful and versatile experimental methods to study the structure and dynamics of materials on the atomic scale. This course covers basic theory, instrumentation and scientific applications of these experimental methods."
PHYS-743,Parallel programming,3,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/parallel-programming-PHYS-743,"Lanti Emmanuel, Richart Nicolas",Every year
PHYS-715,Physical Optics and Advanced Imaging,3,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/physical-optics-and-advanced-imaging-PHYS-715,Guizar Sicairos Manuel,Every year
PHYS-732,Plasma Diagnostics in Basic Plasma Physics Devices and Tokamaks: from Principles to Practice,2,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/plasma-diagnostics-in-basic-plasma-physics-devices-and-tokamaks-from-principles-to-practice-PHYS-732,"Furno Ivo, Labit Benoît, Reimerdes Holger",Every 2 years
PHYS-736,Plasma instabilities,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/plasma-instabilities-PHYS-736,"Brunner Stephan, Graves Jonathan",Every 2 years
PHYS-638,Some aspects of topology in condensed matter physics,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/some-aspects-of-topology-in-condensed-matter-physics-PHYS-638,Mudry Christopher Marc,Every 2 years
PHYS-642,Statistical physics for optimization & learning,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/statistical-physics-for-optimization-learning-PHYS-642,"Krzakala Florent Gérard, Loureiro Bruno, Saglietti Luca, Zdeborová Lenka",Every 2 years
EE-627,Advanced lll-Nitride Semiconductor Devices,3,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/advanced-lll-nitride-semiconductor-devices-EE-627,"Grandjean Nicolas, Matioli Elison de Nazareth",Every 2 years
PHYS-718,Condensed matter from a many-electron point of view,1,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/condensed-matter-from-a-many-electron-point-of-view-PHYS-718,Holzmann Markus Robert,Only this year
PHYS-754,Lecture series on scientific machine learning,2,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/lecture-series-on-scientific-machine-learning-PHYS-754,"Bitbol Anne-Florence Raphaëlle, Carleo Giuseppe, Ceriotti Michele, Harvey David Richard, Mathis Alexander, Schwaller Philippe, Zdeborová Lenka",Every 2 years
PHYS-756,Lectures on twisted bilayer graphene,2,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/lectures-on-twisted-bilayer-graphene-PHYS-756,Kriuchkov Oleksandr,Every 2 years
PHYS-302,Biophysics : physics of biological systems,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/biophysics-physics-of-biological-systems-PHYS-302,Rahi Sahand Jamal,"Understand and use the results and methods of population genetics, population dynamics, network theory, and reaction network dynamics to analyze and predict the behavior of living systems"
PHYS-541,Quantum computing,6,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/quantum-computing-PHYS-541,Savona Vincenzo,"This course introduces quantum computing, starting with quantum mechanics and information theory. It covers the quantum circuit model, universal gates, foundational quantum algorithms, noise, quantum error correction, NISQ quantum algorithms, and an overview of recent progress."
PHYS-454,Quantum optics and quantum information,6,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/quantum-optics-and-quantum-information-PHYS-454,Brantut Jean-Philippe,"This lecture describes advanced concepts and applications of quantum optics. It emphasizes the connection with ongoing research, and with the fast growing field of quantum technologies. The topics cover some aspects of quantum information processing, quantum sensing and quantum simulation."
PHYS-510,Spintronics : basics and applications,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/spintronics-basics-and-applications-PHYS-510,"Pivetta Marina, Rusponi Stefano",The course introduces the concepts necessary to understand and describe the reading and writing process of a magnetic bit. Similarities and differences between a classical and a quantum bit are addressed.
PHYS-441,Statistical physics of biomacromolecules,4,https://edu.epfl.ch/studyplan/en/doctoral_school/physics/coursebook/statistical-physics-of-biomacromolecules-PHYS-441,,Introduction to the application of the notions and methods of theoretical physics to problems in biology.
ENG-606(a),Design of experiments (a) - Fall semester,4,https://edu.epfl.ch/studyplan/en/doctoral_school/robotics-control-and-intelligent-systems/coursebook/design-of-experiments-a-fall-semester-ENG-606-A,Fuerbringer Jean-Marie,The course teaches the acquisition of a methodology of designing experiments for optimal quality of the results and of the number of experiments.
ENG-639,Dynamic programming and optimal control,1,https://edu.epfl.ch/studyplan/en/doctoral_school/robotics-control-and-intelligent-systems/coursebook/dynamic-programming-and-optimal-control-ENG-639,Summers Tyler,"This course provides an introduction to stochastic optimal control and dynamic programming (DP), with a variety of engineering applications. The course focuses on the DP principle of optimality, and its utility in deriving and approximating solutions to an optimal control problem."
ENG-615,Topics in Autonomous Robotics,4,https://edu.epfl.ch/studyplan/en/doctoral_school/robotics-control-and-intelligent-systems/coursebook/topics-in-autonomous-robotics-ENG-615,"Alahi Alexandre Massoud, Bouri Mohamed, Ijspeert Auke, Micera Silvestro, Paik Jamie, Roshan Zamir Amir, Sakar Mahmut Selman, Shea Herbert",Every 2 years
BIO-687,Engineering of musculoskeletal system and rehabilitation,3,https://edu.epfl.ch/studyplan/en/doctoral_school/robotics-control-and-intelligent-systems/coursebook/engineering-of-musculoskeletal-system-and-rehabilitation-BIO-687,"Antoniadis Alexander, Crevoisier Xavier, Favre Julien, Goetti Patrick, Martin Robin, Pioletti Dominique, Terrier Alexandre","This course presents today research questions and methods associated to the musculoskeletal system, its pathologies, and treatment."
CIVIL-611,Frontiers of Deep Learning for Engineers,4,https://edu.epfl.ch/studyplan/en/doctoral_school/robotics-control-and-intelligent-systems/coursebook/frontiers-of-deep-learning-for-engineers-CIVIL-611,"Alahi Alexandre Massoud, Fink Olga, Tuia Devis","The seminar aims at discussing recent research papers in the field of deep learning, implementing the transferability/adaptability of the proposed approaches to applications in the field of research of the Ph.D. student."
EE-611,Linear system theory,4,https://edu.epfl.ch/studyplan/en/doctoral_school/robotics-control-and-intelligent-systems/coursebook/linear-system-theory-EE-611,Müllhaupt Philippe,Every 2 years
EE-613,Machine Learning for Engineers,4,https://edu.epfl.ch/studyplan/en/doctoral_school/robotics-control-and-intelligent-systems/coursebook/machine-learning-for-engineers-EE-613,"Calinon Sylvain, Canévet Olivier, Odobez Jean-Marc, Villamizar Michael",Every 2 years
EE-736,Optimal Control for Dynamic Systems,3,https://edu.epfl.ch/studyplan/en/doctoral_school/robotics-control-and-intelligent-systems/coursebook/optimal-control-for-dynamic-systems-EE-736,"Faulwasser Timm, Jiang Yuning",Every 2 years
