code,name,ects,link,professor,description
BIO-477,Infection biology,5,https://edu.epfl.ch/studyplan/en/minor/minor-in-life-sciences-engineering/coursebook/infection-biology-BIO-477,,Infectious diseases (ID) are still a major problem to human health. But how do pathogens make us sick? How do they evolve and spread? The discovery and use of antibiotics and vaccination has changed the outcome of some IDs. But resistance mechanisms have evolved and are of major concern.
BIO-501,Lab immersion I,8,https://edu.epfl.ch/studyplan/en/minor/minor-in-life-sciences-engineering/coursebook/lab-immersion-i-BIO-501,Profs divers *,"Engaging in a hands-on wetlab and/ or computational project in life sciences engineering, students develop skills in experimentation and data analysis."
ME-480,Mechanobiology: how mechanics regulate life,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-life-sciences-engineering/coursebook/mechanobiology-how-mechanics-regulate-life-ME-480,"Persat Alexandre Louis André, Sakar Mahmut Selman","The objective of this course is to expose students to the fundamentals of mechanobiology. We will highlight the technologies that enable the study of living systems including mechanical manipulation and characterization, along with computational modeling frameworks."
BIO-450,Molecular endocrinology: health and environment,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-life-sciences-engineering/coursebook/molecular-endocrinology-health-and-environment-BIO-450,Brisken Cathrin,"We will define homeostasis, principles of hormone action and the molecular mechanisms underlying them to illustrate the complexities of physiological regulation. Human interactions with the environment, pertinent public health issues and their causes and preventative strategies will be analyzed."
BIO-480,Neuroscience: from molecular mechanisms to disease,5,https://edu.epfl.ch/studyplan/en/minor/minor-in-life-sciences-engineering/coursebook/neuroscience-from-molecular-mechanisms-to-disease-BIO-480,"Gräff Johannes, Mahul Mellier Anne-Laure, Schneider Bernard",The goal of the course is to guide students through the essential aspects of molecular neuroscience and neurodegenerative diseases. The student will gain the ability to dissect the molecular basis of disease in the nervous system in order to begin to understand and identify therapeutic strategies.
BIO-491,New tools & research strategies in personalized health,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-life-sciences-engineering/coursebook/new-tools-research-strategies-in-personalized-health-BIO-491,"Friedli Marc Samuel, Trono Didier","We will define the concept of personalized health, describe the underlying technologies, the technological, legal and ethical challenges that the field faces today, and how they are being met."
BIOENG-458,Next-generation biomaterials,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-life-sciences-engineering/coursebook/next-generation-biomaterials-BIOENG-458,"Persat Alexandre Louis André, Tang Li","""Next-Generation Biomaterials"" explores the latest advancements in the development and application of cutting-edge biomaterials for medical and healthcare innovation."
BIO-369,Randomness and information in biological data,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-life-sciences-engineering/coursebook/randomness-and-information-in-biological-data-BIO-369,Bitbol Anne-Florence Raphaëlle,"Biology is becoming more and more a data science, as illustrated by the explosion of available genome sequences. This course aims to show how we can make sense of such data and harness it in order to understand biological processes in a quantitative way."
BIOENG-420,Single cell biology,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-life-sciences-engineering/coursebook/single-cell-biology-BIOENG-420,"D'Angelo Giovanni, Deplancke Bart","The students are exposed to experimental and analytical approaches specific to single cell biology, with an emphasis on quantitative aspects."
BIO-447,Stem cells and organoids,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-life-sciences-engineering/coursebook/stem-cells-and-organoids-BIO-447,"Karthaus Wouter Richard, Radtke Freddy, Suter David Michael","This course introduces the fundamentals of stem cell biology, with a particular focus on the role of stem cells during development, tissue homeostasis/regeneration and disease, and the generation of organoids from stem cells"
BIO-315,Structural biology,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-life-sciences-engineering/coursebook/structural-biology-BIO-315,Dal Peraro Matteo,"The main focus of this course is on the molecular interactions defining the structure, dynamics and function of biological systems. The principal experimental and computational techniques used in structural biology, as well as molecular modeling and design will be introduced and practiced."
BIOENG-320,Synthetic biology,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-life-sciences-engineering/coursebook/synthetic-biology-BIOENG-320,Barth Patrick Daniel,"This advanced Bachelor/Master level course will cover fundamentals and approaches at the interface of biology, chemistry, engineering and computer science for diverse fields of synthetic biology. This class requires critical and analytical thinking at the frontiers of multiple disciplines"
CS-440,Advanced computer graphics,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/advanced-computer-graphics-CS-440,,"This course covers advanced 3D graphics techniques for realistic image synthesis. Students will learn how light interacts with objects in our world, and how to recreate these phenomena in a computer simulation to create synthetic images that are indistinguishable from photographs."
NX-436,Advanced methods for human neuromodulation,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/advanced-methods-for-human-neuromodulation-NX-436,Hummel Friedhelm Christoph,"Neuromodulation is an expending field especially in human translational neuroscience and neurotechnology. This course will introduce to different approaches / technologies for neuromodulation, their underlying mechanisms of action and application in humans in healthy and pathological conditions."
EE-320,Analog IC design,3,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/analog-ic-design-EE-320,Shoaran Mahsa,Introduction to the design of analog CMOS integrated circuits at the transistor level. Understanding and design of basic structures.
MATH-493,Applied biostatistics,5,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/applied-biostatistics-MATH-493,Goldstein Darlene,"This course covers topics in applied biostatistics, with an emphasis on practical aspects of data analysis using R statistical software. Topics include types of studies and their design and analysis, high dimensional data analysis (genetic/genomic) and other topics as time and interest permit."
CS-401,Applied data analysis,8,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/applied-data-analysis-CS-401,Brbic Maria,"This course teaches the basic techniques, methodologies, and practical skills required to draw meaningful insights from a variety of data, with the help of the most acclaimed software tools in the data science world (pandas, scikit-learn, Spark, etc.)"
MGT-484,Applied probability & stochastic processes,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/applied-probability-stochastic-processes-MGT-484,Cristi Espinosa Andrés Ignacio,"This course focuses on dynamic models of random phenomena, and in particular, the most popular classes of such models: Markov chains and Markov decision processes. We will also study applications in queuing theory, finance, project management, etc."
MICRO-450,Basics of robotics for manipulation,3,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/basics-of-robotics-for-manipulation-MICRO-450,Bouri Mohamed,"This course introduces the basics of robotics for manipulation. The aspects concerning robot architectures (Serial , Parallel and Cartesian), sensors, kinematics and dynamic modelling and control are presented. Each of these theoretical topics is i concern with a industrial context."
EE-519,Bioelectronics and biomedical microelectronics,3,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/bioelectronics-and-biomedical-microelectronics-EE-519,Schmid Alexandre,"The course covers the fundaments of bioelectronics and integrated microelectronics for biomedical and implantable systems. Issues and trade-offs at the circuit and systems levels of invasive microelectronic systems as well as their eluding designs, methods and classical implementations are discussed"
BIOENG-445,Biomedical optics,3,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/biomedical-optics-BIOENG-445,Wagnières Georges,"This course addresses the principles governing the interactions between light and biological tissue, their optical properties and basic concepts of radiometry. Illustrative diagnostic and therapeutic applications of light in medicine and photobiology will also be described."
MICRO-561,Biomicroscopy I,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/biomicroscopy-i-MICRO-561,Altug Hatice,"Introduction to geometrical and wave optics for understanding the principles of optical microscopes, their advantages and limitations. Describing the basic microscopy components and the commonly used biomicrocopy methods such as widefield and fluorescence."
MICRO-562,Biomicroscopy II,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/biomicroscopy-ii-MICRO-562,"Altug Hatice, Seitz Arne",Introduction to the different contrast enhancing methods in optical microscopy. Basic hands-on experience with optical microscopes at EPFL's BioImaging and Optics Facility. How to investigate biological samples? How to obtain high quality images?
EE-517,Bio-nano-chip design,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/bio-nano-chip-design-EE-517,Carrara Sandro,Introduction to heterogeneous integration for Nano-Bio-CMOS sensors on Chip. Understanding and designing of active Bio/CMOS interfaces powered by nanostructures.
NX-414,Brain-like computation and intelligence,5,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/brain-like-computation-and-intelligence-NX-414,"Mathis Alexander, Schrimpf Martin",Recent advances in machine learning have contributed to the emergence of powerful models of animal perception and behavior. In this course we will compare the behavior and underlying mechanisms in these models as well as brains.
MATH-352,Causal thinking,5,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/causal-thinking-MATH-352,Stensrud Mats Julius,"This course will give a unified presentation of modern methods for causal inference. We focus on concepts, and we will present examples and ideas from various scientific disciplines, including medicine, computer science, engineering, economics and epidemiology."
CS-432,Computational motor control,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/computational-motor-control-CS-432,Ijspeert Auke,"The course gives (1) a review of different types of numerical models of control of locomotion and movement in animals, from fish to humans, (2) a presentation of different techniques for designing models, and (3) an analysis of the use and testing of those models in robotics and neuroprosthetics."
NX-450,Computational neurosciences: biophysics,5,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/computational-neurosciences-biophysics-NX-450,Romani Armando,"The course introduces students to a synthesis of modern neuroscience and state-of-the-art data management, modelling and computing technologies with a focus on the biophysical level."
NX-465,Computational neurosciences: neuronal dynamics,5,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/computational-neurosciences-neuronal-dynamics-NX-465,Gerstner Wulfram,In this course we study mathematical models of neurons and neuronal networks in the context of biology and establish links to models of cognition. The focus is on brain dynamics approximated by deterministic or stochastic differential equations.
CS-442,Computer vision,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/computer-vision-CS-442,Fua Pascal,"Computer Vision aims at modeling the world from digital images acquired using video or infrared cameras, and other imaging sensors. We will focus on images acquired using digital cameras. We will introduce basic processing techniques and discuss their field of applicability."
BIOENG-456,Controlling behavior in animals and robots,5,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/controlling-behavior-in-animals-and-robots-BIOENG-456,Ramdya Pavan P,Students will acquire an integrative view on biological and artificial algorithms for controlling autonomous behaviors. Students will synthesize and apply this knowledge in oral presentations and computational exercises.
EE-559,Deep learning,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/deep-learning-EE-559,Cavallaro Andrea,"This course explores how to design reliable discriminative and generative neural networks, the ethics of data acquisition and model deployment, as well as modern multi-modal models."
CS-502,Deep learning in biomedicine,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/deep-learning-in-biomedicine-CS-502,,"Deep learning offers potential to transform biomedical research. In this course, we will cover recent deep learning methods and learn how to apply these methods to problems in biomedical domain."
CS-456,Deep reinforcement learning,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/deep-reinforcement-learning-CS-456,Gulcehre Caglar,"This course provides an overview and introduces modern methods for reinforcement learning (RL.) The course starts with the fundamentals of RL, such as Q-learning, and delves into commonly used approaches, like PPO and DQN. The course will introduce students to practical applications of RL."
CS-472,Design technologies for integrated systems,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/design-technologies-for-integrated-systems-CS-472,De Micheli Giovanni,"Hardware compilation is the process of transforming specialized hardware description languages into circuit descriptions, which are iteratively refined, detailed and optimized. The course presents algorithms, tools and methods for hardware compilation and logic synthesis."
COM-502,Dynamical system theory for engineers,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/dynamical-system-theory-for-engineers-COM-502,Thiran Patrick,"Linear and nonlinear dynamical systems are found in all fields of science and engineering. After a short review of linear system theory, the class will explain and develop the main tools for the qualitative analysis of nonlinear systems, both in discrete-time and continuous-time."
PHYS-438,Fundamentals of biomedical imaging,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/fundamentals-of-biomedical-imaging-PHYS-438,Gruetter Rolf,"The goal of this course is to illustrate how modern principles of basic science approaches are integrated into the major biomedical imaging modalities of importance to biology and medicine, with an emphasis on those of interest to in vivo."
BIO-443,Fundamentals of biophotonics,3,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/fundamentals-of-biophotonics-BIO-443,Radenovic Aleksandra,This module serves as an introduction to the area of biophotonics. The approach is multidisciplinary .The course is mainly knowledge-based but students will benefit from the skills learned by carrying out problem solving and by completing the assignment.
EE-515,Fundamentals of biosensors and electronic biochips,3,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/fundamentals-of-biosensors-and-electronic-biochips-EE-515,Guiducci Carlotta,"The labels ""biosensor"" and ""eBiochip"" have been employed to refer to the most diverse systems and in several fields of application. The course is meant not only to provide means to dig into this sea but also a thoughtful understanding of the detection principles and a design perspective."
MICRO-553,Haptic human robot interfaces,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/haptic-human-robot-interfaces-MICRO-553,"Bouri Mohamed, Shokur Solaiman","This course teaches basic knowledge on haptic devices, force feedback and mechanical man-machine interfaces. Lectures are about 40 %, the rest is hands-on practical work with the ""haptic paddle"", a complete mechanical device with full laptop control interface. Realization of project in groups of 2."
EE-451,Image analysis and pattern recognition,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/image-analysis-and-pattern-recognition-EE-451,"Bozorgtabar Seyedbehzad, Thiran Jean-Philippe",This course gives an introduction to the main methods of image analysis and pattern recognition.
MICRO-511,Image processing I,3,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/image-processing-i-MICRO-511,"Unser Michaël, Van De Ville Dimitri Nestor Alice",Introduction to the basic techniques of image processing. Introduction to the development of image-processing software and to prototyping using Jupyter notebooks. Application to real-world examples in industrial vision and biomedical imaging.
MICRO-512,Image processing II,3,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/image-processing-ii-MICRO-512,"Liebling Michael Stefan Daniel, Sage Daniel, Unser Michaël, Van De Ville Dimitri Nestor Alice",Study of advanced image processing; mathematical imaging. Development of image-processing software and prototyping in Jupyter Notebooks; application to real-world examples in industrial vision and biomedical imaging.
CS-431,Introduction to natural language processing,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/introduction-to-natural-language-processing-CS-431,"Bosselut Antoine, Chappelier Jean-Cédric, Rajman Martin","The objective of this course is to present the main models, formalisms and algorithms necessary for the development of applications in the field of natural language information processing. The concepts introduced during the lectures will be applied during practical sessions."
CS-479,Learning in neural networks,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/learning-in-neural-networks-CS-479,Gerstner Wulfram,"Artificial Neural Networks are inspired by Biological Neural Networks. One big difference is that optimization in Deep Learning is done with the BackProp Algorithm, whereas in biological neural networks it is not. We show what biologically plausible learning algorithms can do (and what not)."
CS-433,Machine learning,8,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/machine-learning-CS-433,"Flammarion Nicolas Henri Bernard, Jaggi Martin","Machine learning methods are becoming increasingly central in many sciences and applications. In this course, fundamental principles and methods of machine learning will be introduced, analyzed and practically implemented."
CS-421,Machine learning for behavioral data,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/machine-learning-for-behavioral-data-CS-421,Käser Jacober Tanja Christina,"Computer environments such as educational games, interactive simulations, and web services provide large amounts of data, which can be analyzed and serve as a basis for adaptation. This course will cover the core methods of user modeling and personalization, with a focus on educational data."
MICRO-455,Machine learning I,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/machine-learning-i-MICRO-455,Billard Aude,
EE-556,Mathematics of data: from theory to computation,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/mathematics-of-data-from-theory-to-computation-EE-556,Cevher Volkan,"This course provides an overview of key advances in continuous optimization and statistical analysis for machine learning. We review recent learning formulations and models as well as their guarantees, describe scalable solution techniques and algorithms, and illustrate the trade-offs involved."
MICRO-530,Nanotechnology,3,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/nanotechnology-MICRO-530,"Boero Giovanni, Brugger Jürgen","This course gives the basics for understanding nanotechnology from an engineer's perspective: physical background, materials aspects and scaling laws, fabrication and imaging of nanoscale devices."
BIO-499,Neural circuits of motivated behaviors,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/neural-circuits-of-motivated-behaviors-BIO-499,"Kochubey Olexiy, Schneggenburger Ralf","Motivated behaviors fulfil the basic physiological needs of animals and enable their safety. In this course, you will learn about the neuronal circuits that sense and regulate internal states, detect dangers in the environment, and organize appropriate behavioral responses."
NX-422,Neural interfaces,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/neural-interfaces-NX-422,"Lacour Stéphanie, Shoaran Mahsa","Neural interfaces (NI) are bioelectronic systems that interface the nervous system to digital technologies. This course presents their main building blocks (transducers, instrumentation & communication), reviews current and upcoming materials and technological solutions for implantable & wearable NI"
NX-421,Neural signals and signal processing,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/neural-signals-and-signal-processing-NX-421,"Micera Silvestro, Van De Ville Dimitri Nestor Alice","Understanding, processing, and analysis of signals and images obtained from the central and peripheral nervous system"
BIO-483,Neuroscience: behavior and cognition,5,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/neuroscience-behavior-and-cognition-BIO-483,"Blanke Olaf, Sandi Perez Maria del Carmen",The goal is to guide students into the essential topics of Behavioral and Cognitive Neuroscience. The challenge for the student in this course is to integrate the diverse knowledge acquired from those levels of analysis into a more or less coherent understanding of brain structure and function.
BIO-482,Neuroscience: cellular and circuit mechanisms,5,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/neuroscience-cellular-and-circuit-mechanisms-BIO-482,"Crochet Sylvain, Petersen Carl",This course focuses on the biophysical mechanisms of mammalian brain function. We will describe how neurons communicate through synaptic transmission in order to process sensory information ultimately leading to motor behavior.
BIO-480,Neuroscience: from molecular mechanisms to disease,5,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/neuroscience-from-molecular-mechanisms-to-disease-BIO-480,"Gräff Johannes, Mahul Mellier Anne-Laure, Schneider Bernard",The goal of the course is to guide students through the essential aspects of molecular neuroscience and neurodegenerative diseases. The student will gain the ability to dissect the molecular basis of disease in the nervous system in order to begin to understand and identify therapeutic strategies.
CS-439,Optimization for machine learning,8,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/optimization-for-machine-learning-CS-439,Flammarion Nicolas Henri Bernard,"This course teaches an overview of modern optimization methods, for applications in machine learning and data science. In particular, scalability of algorithms to large datasets will be discussed in theory and in implementation."
MICRO-505,Organic and printed electronics,2,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/organic-and-printed-electronics-MICRO-505,"Briand Danick, Subramanian Vivek","This course addresses the implementation of organic and printed electronics technologies using large area manufacturing techniques. It will provide knowledge on materials, printing techniques, devices, systems, and applications: state of the art and current status on commercialization."
NX-493,Project in minor Neuro-X,7,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/project-in-minor-neuro-x-NX-493,Profs divers *,The student applies the acquired skills to an academic project.
NX-451,"Regulatory, quality and clinical affairs",2,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/regulatory-quality-and-clinical-affairs-NX-451,Rochat Kim Julien,"This regulatory, quality and clinical module aims at providing with the necessary tools and competences to apprehend the European regulatory framework for developing, validating and placing a medical device on the market, it defines the activities to be undertaken to comply with the applicable rules"
BIOENG-451,Scientific literature analysis in neuroscience,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/scientific-literature-analysis-in-neuroscience-BIOENG-451,La Manno Gioele,"The goal of this course is to learn to analyze a scientific paper critically, question if the data support the conclusions, and produce constructive referee reports in written or oral form. The papers considered will give an overview of the field of developmental neurobiology."
BIO-493,Scientific project design in integrative neurosciences,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/scientific-project-design-in-integrative-neurosciences-BIO-493,,This course will provide a forum in which students engage themselves in learning how to design an integrative neuroscience research project that bridges scales to allow a causal mechanistic analysis of brain function.
EE-511,Sensors in medical instrumentation,3,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/sensors-in-medical-instrumentation-EE-511,"Chételat Olivier Pierre, Ionescu Anisoara","Fundamental principles and methods used for physiological signal conditioning. Electrode, optical, resistive, capacitive, inductive, and piezoelectric sensor techniques used to detect and convert physiological information to electrical signals. Medical devices for physiological signal monitoring."
NX-435,Systems neuroscience,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/systems-neuroscience-NX-435,Mathis Mackenzie,"The course ""Systems Neuroscience"" explores neural circuits and networks to understand how groups of neurons process information and generate behavior. It integrates techniques from neurophysiology, anatomy, genetics, and computer science to investigate complex brain cell interactions."
NX-423,Translational neuroengineering,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/translational-neuroengineering-NX-423,"Blanke Olaf, Courtine Grégoire, Hummel Friedhelm Christoph, Micera Silvestro","This course integrates knowledge in basic, systems, clinical and computational neuroscience, and engineering with the goal of translating this integrated knowledge into the development of novel methods, technology for the clinical application for patients suffering from neuropsychiatric disorders."
BIO-449,Understanding statistics and experimental design,4,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/understanding-statistics-and-experimental-design-BIO-449,,This course is neither an introduction to the mathematics of statistics nor an introduction to a statistics program such as R. The aim of the course is to understand statistics from its experimental design and to avoid common pitfalls of statistical reasoning. There is space to discuss ongoing work.
CS-444,Virtual reality,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/virtual-reality-CS-444,Boulic Ronan,The goal of VR is to embed the users in a potentially complex virtual environment while ensuring that they are able to react as if this environment were real. The course provides a human perception-action background and describes the key programming techniques for achieving efficient VR applications
CS-503,Visual intelligence : machines and minds,6,https://edu.epfl.ch/studyplan/en/minor/neuro-x-minor/coursebook/visual-intelligence-machines-and-minds-CS-503,Roshan Zamir Amir,The course will discuss classic material as well as recent advances in computer vision and machine learning relevant to processing visual data -- with a primary focus on embodied intelligence and vision for active agents.
BIOENG-445,Biomedical optics,3,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/biomedical-optics-BIOENG-445,Wagnières Georges,"This course addresses the principles governing the interactions between light and biological tissue, their optical properties and basic concepts of radiometry. Illustrative diagnostic and therapeutic applications of light in medicine and photobiology will also be described."
MICRO-561,Biomicroscopy I,4,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/biomicroscopy-i-MICRO-561,Altug Hatice,"Introduction to geometrical and wave optics for understanding the principles of optical microscopes, their advantages and limitations. Describing the basic microscopy components and the commonly used biomicrocopy methods such as widefield and fluorescence."
MICRO-562,Biomicroscopy II,4,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/biomicroscopy-ii-MICRO-562,"Altug Hatice, Seitz Arne",Introduction to the different contrast enhancing methods in optical microscopy. Basic hands-on experience with optical microscopes at EPFL's BioImaging and Optics Facility. How to investigate biological samples? How to obtain high quality images?
MICRO-410,Classical and quantum photonic transducers,3,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/classical-and-quantum-photonic-transducers-MICRO-410,,This course gives an introduction to transducers by both considering fundamental principles and their application in classical and quantum systems. The course builds up on the fundamental concept of coupling of two subsystems as a mean to use one subsystem to extract information about the other.
MICRO-421,Computational optical imaging,4,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/computational-optical-imaging-MICRO-421,Psaltis Demetri,"Modern imaging systems combine traditional optical devices (lenses, endoscopes, cameras, laser scanners, etc) with digital computers. In this course we learn how to use computational tools to simulate the optical system and combine them with neural networks that process the optical images"
MICRO-565,Fundamentals & processes for photovoltaic devices,3,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/fundamentals-processes-for-photovoltaic-devices-MICRO-565,Ballif Christophe,"The objective of this lecture is to give an in-depth understanding of the physics and manufacturing processes of photovoltaic solar cells and related devices (photodetectors, photoconductors). The principle and techniques addressed in this lecture will be useful in a wide range of related fields."
BIO-443,Fundamentals of biophotonics,3,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/fundamentals-of-biophotonics-BIO-443,Radenovic Aleksandra,This module serves as an introduction to the area of biophotonics. The approach is multidisciplinary .The course is mainly knowledge-based but students will benefit from the skills learned by carrying out problem solving and by completing the assignment.
MICRO-471,Fundamentals of integrated photonic components,4,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/fundamentals-of-integrated-photonic-components-MICRO-471,,This course gives an introduction to basic integrated photonics components that are at the core of photonic nanotechnologies today. The course combines theoretical description with practical lab work where students will do simulations in CST Microwave Studio.
MICRO-511,Image processing I,3,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/image-processing-i-MICRO-511,"Unser Michaël, Van De Ville Dimitri Nestor Alice",Introduction to the basic techniques of image processing. Introduction to the development of image-processing software and to prototyping using Jupyter notebooks. Application to real-world examples in industrial vision and biomedical imaging.
MICRO-512,Image processing II,3,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/image-processing-ii-MICRO-512,"Liebling Michael Stefan Daniel, Sage Daniel, Unser Michaël, Van De Ville Dimitri Nestor Alice",Study of advanced image processing; mathematical imaging. Development of image-processing software and prototyping in Jupyter Notebooks; application to real-world examples in industrial vision and biomedical imaging.
MICRO-426,Laser fundamentals and applications for engineers,3,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/laser-fundamentals-and-applications-for-engineers-MICRO-426,Moser Christophe,The course will cover the fundamentals of lasers and focus on selected practical applications using lasers in engineering. The course is divided approximately as 1/3 theory and 2/3 covering selected applications.
MICRO-520,Laser microprocessing,2,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/laser-microprocessing-MICRO-520,Hoffmann Patrik Willi,"The physical principles of laser light materials interactions are introduced with a large number of industrial application examples. Materials processing lasers are developing further and further, the lecture presents the physical limitations of the processes."
MICRO-422,Lasers: theory and modern applications,4,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/lasers-theory-and-modern-applications-MICRO-422,"Kippenberg Tobias, Moser Christophe","This course gives an introduction to Lasers by both considering fundamental principles and applications. Topics that are covered include the theory of lasers, laser resonators and laser dynamics. In addition to the basic concepts, a variety of interesting laser systems and applications are covered"
MICRO-331,Microfabrication technologies,4,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/microfabrication-technologies-MICRO-331,Brugger Jürgen,"The student will learn process techniques and applications of modern micro- and nanofabrication, as practiced in a clean room, with a focus on silicon, but also multi-material microsystems and flexible/stretchable systems technologies."
MICRO-516,Nanophotonics,3,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/nanophotonics-MICRO-516,"Iadanza Simone, Moselund Kirsten Emilie","Students understand and apply the physics of the interaction of light with semiconductors. They understand the operating mechanism of scaled photonic devices such as photodetectors, LEDs and lasers, as well as challenges and opportunities relating to their integration and dimensional scaling."
PHYS-501,Nonlinear Optics,4,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/nonlinear-optics-PHYS-501,Roke Sylvie,Basic principles of optics
PHYS-470,Nonlinear optics for quantum technologies,4,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/nonlinear-optics-for-quantum-technologies-PHYS-470,Galland Christophe Marcel Georges,"This course provides the fundamental knowledge and theoretical tools needed to treat nonlinear optical interactions, covering both classical and quantum theory of nonlinear optics. It presents applications such as nonclassical state generation and coherent frequency conversion."
MICRO-517,Optical design with ZEMAX,3,https://edu.epfl.ch/studyplan/en/minor/photonics-minor/coursebook/optical-design-with-zemax-MICRO-517,Pu Ye,"Introduction to computer-aided design of optical systems using ""ZEMAX OpticStudio"" optical design software. Principles of optical systems design and performance analysis with geometrical optics and raytracing. Evaluation and minimization of optical aberrations in an optical design."
